281;74;236;202;land;false;plains;1
282;231;148;244;land;false;desert;1
283;223;228;59;land;false;forest;1
284;191;101;231;land;false;plains;1
285;242;173;202;land;true;plains;1
286;198;142;177;land;false;forest;1
287;183;253;99;land;false;plains;1
288;180;192;220;land;true;plains;1
289;230;190;108;land;false;plains;1
290;191;197;212;land;false;plains;1
291;223;178;225;land;true;plains;1
292;213;177;159;land;false;plains;1
293;168;155;187;land;false;plains;1
294;176;181;163;land;false;plains;1
295;253;114;243;land;false;plains;1
296;113;211;253;land;false;plains;1
297;164;213;240;land;false;plains;1
298;252;5;248;land;true;forest;1
299;253;226;87;land;false;plains;1
300;202;193;117;land;false;desert;1
301;143;196;253;land;true;plains;1
302;159;248;210;land;false;plains;1
303;236;250;254;land;false;mountain;1
304;249;117;179;land;false;plains;1
305;185;166;207;land;true;plains;1
306;244;187;208;land;false;plains;1
307;194;141;183;land;false;desert;1
308;249;198;115;land;true;plains;1
309;206;237;225;land;true;plains;1
310;109;246;228;land;false;plains;1
311;211;49;242;land;true;plains;1
312;186;241;201;land;false;desert;1
313;201;207;114;land;false;forest;1
314;113;171;217;land;false;marsh;1
315;161;143;240;land;false;plains;1
316;135;226;186;land;false;plains;1
317;216;197;193;land;false;plains;1
318;55;243;239;land;true;forest;1
319;238;119;152;land;false;plains;1
320;244;151;210;land;true;plains;1
321;116;251;154;land;false;hills;1
322;220;56;229;land;false;plains;1
323;245;185;221;land;true;plains;1
324;228;225;147;land;false;plains;1
325;148;129;248;land;true;mountain;1
326;213;203;181;land;false;plains;1
327;191;231;226;land;false;forest;1
328;165;244;193;land;false;plains;1
329;238;39;243;land;false;plains;1
330;79;236;217;land;false;plains;1
331;155;241;241;land;false;plains;1
332;203;235;113;land;false;desert;1
333;89;244;217;land;false;plains;1
334;249;180;120;land;false;plains;1
335;249;217;123;land;true;plains;1
336;246;186;98;land;false;plains;1
337;147;240;206;land;false;plains;1
338;222;240;61;land;false;plains;1
339;216;128;191;land;false;plains;1
340;254;104;247;land;false;plains;1
341;230;225;67;land;false;plains;1
342;225;219;235;land;false;forest;1
343;63;213;241;land;false;hills;1
344;161;254;166;land;false;desert;1
345;118;216;225;land;false;plains;1
346;235;115;250;land;false;plains;1
347;215;220;149;land;true;plains;1
348;249;245;191;land;true;plains;1
349;219;198;163;land;false;plains;1
350;176;251;150;land;false;desert;1
351;228;37;245;land;false;plains;1
352;211;92;216;land;false;plains;1
353;204;220;97;land;false;forest;1
354;206;242;97;land;false;plains;1
355;222;122;244;land;true;plains;1
356;176;147;206;land;false;plains;1
357;188;254;105;land;false;plains;1
358;212;251;193;land;false;forest;1
359;253;250;36;land;true;plains;1
360;165;116;229;land;true;forest;1
361;115;156;242;land;false;plains;1
362;169;161;204;land;false;plains;1
363;239;207;75;land;false;plains;1
364;191;206;149;land;false;plains;1
365;141;237;211;land;true;forest;1
366;196;157;181;land;false;plains;1
367;208;112;224;land;false;plains;1
368;217;149;216;land;false;plains;1
369;209;198;217;land;true;plains;1
370;151;201;230;land;false;desert;1
371;95;251;155;land;false;plains;1
372;91;228;214;land;false;plains;1
373;228;195;160;land;false;forest;1
374;125;187;238;land;false;hills;1
375;251;238;192;land;false;plains;1
376;244;218;181;land;false;forest;1
377;244;159;244;land;false;plains;1
378;211;104;195;land;false;plains;1
379;248;104;155;land;false;forest;1
380;150;223;162;land;false;forest;1
381;107;147;254;land;false;desert;1
382;78;214;228;land;true;plains;1
383;251;56;243;land;false;desert;1
384;222;158;220;land;false;plains;1
385;191;114;231;land;false;forest;1
386;162;233;150;land;false;plains;1
387;203;250;189;land;true;desert;1
388;234;226;142;land;false;plains;1
389;244;205;213;land;true;jungle;1
390;171;183;194;land;false;plains;1
391;130;148;240;land;false;desert;1
392;250;252;205;land;false;marsh;1
393;205;137;205;land;false;desert;1
394;179;137;231;land;false;plains;1
395;205;228;142;land;false;forest;1
396;143;205;229;land;false;plains;1
397;170;120;238;land;true;plains;1
398;254;222;125;land;false;plains;1
399;204;211;121;land;false;plains;1
400;115;164;225;land;false;hills;1
401;142;254;211;land;false;plains;1
402;166;155;202;land;true;plains;1
403;234;184;213;land;false;plains;1
404;130;166;238;land;true;plains;1
405;246;244;120;land;true;plains;1
406;253;217;207;land;false;plains;1
407;226;186;137;land;false;plains;1
408;232;208;163;land;true;plains;1
409;147;126;228;land;false;mountain;1
410;217;221;183;land;false;plains;1
411;216;117;176;land;false;plains;1
412;249;125;213;land;false;plains;1
413;131;206;179;land;false;plains;1
414;245;97;205;land;false;marsh;1
415;30;232;254;land;false;plains;1
416;247;236;185;land;false;plains;1
417;145;233;147;land;false;mountain;1
418;250;229;247;land;false;desert;1
419;187;187;159;land;false;plains;1
420;250;66;221;land;false;plains;1
421;251;249;133;land;false;desert;1
422;124;241;142;land;false;forest;1
423;222;76;205;land;true;plains;1
424;198;161;199;land;false;jungle;1
425;150;251;160;land;true;plains;1
426;232;173;179;land;false;forest;1
427;98;189;226;land;true;mountain;1
428;250;201;221;land;false;forest;1
429;143;224;200;land;false;plains;1
430;153;155;233;land;false;mountain;1
431;207;237;78;land;false;plains;1
432;176;239;167;land;false;forest;1
433;181;249;249;land;false;plains;1
434;110;249;172;land;false;marsh;1
435;235;188;178;land;false;plains;1
436;213;195;218;land;false;plains;1
437;210;143;185;land;false;hills;1
438;142;251;234;land;true;plains;1
439;178;222;185;land;false;mountain;1
440;226;168;187;land;true;plains;1
441;145;223;146;land;false;forest;1
442;160;214;140;land;false;mountain;1
443;204;135;244;land;false;forest;1
444;230;182;162;land;true;plains;1
445;213;226;121;land;true;plains;1
446;151;212;235;land;false;plains;1
447;94;235;193;land;false;plains;1
448;97;203;237;land;true;plains;1
449;213;231;61;land;false;forest;1
450;204;244;105;land;false;plains;1
451;251;74;217;land;true;desert;1
452;130;164;207;land;false;forest;1
453;14;251;249;land;false;plains;1
454;245;212;83;land;false;plains;1
455;88;234;183;land;false;plains;1
456;217;78;229;land;true;plains;1
457;250;236;131;land;false;marsh;1
458;187;223;140;land;false;plains;1
459;34;245;252;land;false;desert;1
460;205;219;202;land;false;mountain;1
461;231;217;78;land;false;marsh;1
462;171;209;154;land;false;marsh;1
463;234;202;136;land;false;plains;1
464;242;56;220;land;true;plains;1
465;226;150;201;land;false;plains;1
466;206;233;184;land;false;plains;1
467;252;131;152;land;false;plains;1
468;209;229;101;land;false;marsh;1
469;134;182;197;land;false;plains;1
470;248;200;146;land;false;plains;1
471;249;245;85;land;false;plains;1
472;243;154;112;land;true;mountain;1
473;188;154;248;land;false;plains;1
474;209;156;158;land;false;plains;1
475;246;156;240;land;false;plains;1
476;131;247;209;land;false;plains;1
477;205;223;182;land;false;forest;1
478;248;142;191;land;false;plains;1
479;231;241;241;land;true;plains;1
480;122;191;206;land;false;plains;1
481;108;229;203;land;false;plains;1
482;245;135;209;land;false;plains;1
483;74;200;227;land;false;plains;1
484;241;190;109;land;true;forest;1
485;128;234;233;land;false;desert;1
486;123;208;208;land;true;plains;1
487;230;186;221;land;false;plains;1
488;198;227;139;land;false;hills;1
489;125;220;207;land;false;plains;1
490;224;209;77;land;false;plains;1
491;110;231;211;land;true;mountain;1
492;153;164;192;land;false;forest;1
493;230;201;224;land;false;plains;1
494;221;118;213;land;false;plains;1
495;133;197;239;land;true;plains;1
496;178;105;238;land;false;plains;1
497;109;231;239;land;false;plains;1
498;141;129;248;land;true;plains;1
499;250;155;144;land;false;desert;1
500;159;248;151;land;false;plains;1
501;173;207;157;land;false;forest;1
502;197;220;134;land;false;plains;1
503;86;189;232;land;false;plains;1
504;228;190;213;land;false;plains;1
505;135;206;232;land;false;plains;1
506;230;66;221;land;true;plains;1
507;189;191;165;land;false;plains;1
508;217;139;165;land;true;plains;1
509;122;209;171;land;true;plains;1
510;234;143;192;land;false;plains;1
511;163;135;248;land;true;forest;1
512;197;133;235;land;false;forest;1
513;231;172;191;land;true;mountain;1
514;212;127;167;land;false;desert;1
515;246;102;232;land;true;plains;1
516;168;175;192;land;false;desert;1
517;231;231;213;land;false;plains;1
518;216;239;230;land;false;plains;1
519;214;100;220;land;true;marsh;1
520;227;181;99;land;true;plains;1
521;155;246;213;land;false;plains;1
522;145;221;232;land;false;plains;1
523;215;182;246;land;true;plains;1
524;107;235;193;land;true;forest;1
525;150;172;198;land;false;plains;1
526;184;206;200;land;false;plains;1
527;184;252;67;land;false;plains;1
528;198;243;183;land;false;plains;1
529;232;210;226;land;true;plains;1
530;249;221;134;land;false;plains;1
531;152;248;114;land;false;forest;1
532;241;211;112;land;true;plains;1
533;214;98;246;land;false;plains;1
534;165;208;238;land;false;desert;1
535;228;220;156;land;true;jungle;1
536;147;247;192;land;false;plains;1
537;190;122;233;land;false;plains;1
538;106;210;195;land;true;plains;1
539;223;207;196;land;true;forest;1
540;113;228;166;land;true;plains;1
541;252;229;44;land;true;plains;1
542;215;230;166;land;false;plains;1
543;217;213;86;land;true;plains;1
544;184;193;238;land;false;forest;1
545;112;193;232;land;false;forest;1
546;154;208;245;land;true;mountain;1
547;235;236;252;land;false;plains;1
548;66;234;214;land;false;plains;1
549;227;57;241;land;true;plains;1
550;221;83;253;land;false;plains;1
551;213;227;96;land;false;plains;1
552;206;208;209;land;false;plains;1
553;250;102;243;land;false;plains;1
554;254;94;166;land;false;plains;1
555;227;241;236;land;false;plains;1
556;137;163;207;land;false;forest;1
557;227;129;250;land;true;desert;1
558;241;122;189;land;false;plains;1
559;228;248;190;land;false;plains;1
560;232;246;239;land;false;plains;1
561;195;246;164;land;false;plains;1
562;222;203;155;land;true;plains;1
563;199;214;219;land;true;mountain;1
564;169;197;254;land;false;mountain;1
565;195;204;189;land;false;plains;1
566;225;225;75;land;false;plains;1
567;222;141;238;land;false;marsh;1
568;119;162;225;land;false;plains;1
569;250;181;213;land;false;plains;1
570;197;228;76;land;false;forest;1
571;186;169;179;land;false;plains;1
572;216;128;233;land;true;plains;1
573;192;201;234;land;true;plains;1
574;99;253;180;land;false;plains;1
575;226;140;137;land;true;plains;1
576;148;207;149;land;false;plains;1
577;228;132;214;land;false;plains;1
578;225;136;155;land;true;plains;1
579;145;185;240;land;false;marsh;1
580;215;233;158;land;false;plains;1
581;235;247;131;land;false;plains;1
582;165;153;222;land;false;mountain;1
583;139;179;196;land;false;forest;1
584;230;215;185;land;false;plains;1
585;209;151;232;land;false;plains;1
586;229;237;86;land;false;desert;1
587;183;210;146;land;false;plains;1
588;230;249;88;land;true;mountain;1
589;244;149;230;land;false;plains;1
590;192;137;253;land;true;mountain;1
591;221;239;174;land;false;marsh;1
592;244;101;240;land;false;plains;1
593;137;244;224;land;true;plains;1
594;185;254;62;land;false;plains;1
595;243;198;90;land;false;marsh;1
596;180;238;226;land;true;plains;1
597;228;158;176;land;false;forest;1
598;226;122;160;land;true;plains;1
599;169;252;131;land;false;plains;1
600;224;176;181;land;true;plains;1
601;197;201;164;land;false;plains;1
602;192;221;206;land;true;plains;1
603;233;191;181;land;true;plains;1
604;145;251;197;land;true;desert;1
605;192;136;249;land;false;plains;1
606;194;230;218;land;false;plains;1
607;223;241;248;land;true;plains;1
608;129;178;254;land;false;forest;1
609;194;225;239;land;true;plains;1
610;180;182;225;land;false;plains;1
611;177;212;183;land;true;desert;1
612;209;204;246;land;true;marsh;1
613;164;158;192;land;true;plains;1
614;232;207;185;land;false;plains;1
615;216;118;204;land;false;plains;1
616;218;196;182;land;false;plains;1
617;73;229;202;land;false;plains;1
618;157;177;229;land;true;plains;1
619;180;220;121;land;false;plains;1
620;120;189;238;land;false;plains;1
621;216;139;174;land;true;plains;1
622;164;141;199;land;false;plains;1
623;199;159;143;land;false;plains;1
624;253;159;169;land;true;forest;1
625;171;234;131;land;true;forest;1
626;109;188;210;land;false;plains;1
627;232;80;253;land;false;plains;1
628;165;207;227;land;false;plains;1
629;220;239;52;land;false;plains;1
630;126;233;240;land;false;plains;1
631;154;191;180;land;false;plains;1
632;193;240;210;land;true;plains;1
633;145;243;194;land;false;forest;1
634;125;252;236;land;false;desert;1
635;179;117;227;land;false;plains;1
636;192;213;151;land;false;plains;1
637;155;211;229;land;false;plains;1
638;168;180;202;land;true;plains;1
639;210;156;161;land;false;plains;1
640;134;219;247;land;false;plains;1
641;95;224;191;land;true;plains;1
642;246;85;210;land;true;plains;1
643;231;230;198;land;true;forest;1
644;224;249;206;land;true;mountain;1
645;174;212;236;land;false;plains;1
646;247;172;90;land;false;forest;1
647;253;209;203;land;true;plains;1
648;142;172;247;land;true;plains;1
649;240;212;84;land;false;plains;1
650;168;157;249;land;false;plains;1
651;183;95;228;land;false;forest;1
652;242;46;225;land;true;plains;1
653;97;195;226;land;false;plains;1
654;145;209;206;land;false;plains;1
655;185;160;229;land;false;forest;1
656;199;225;162;land;false;plains;1
657;142;208;234;land;false;plains;1
658;199;121;239;land;true;mountain;1
659;235;97;209;land;true;plains;1
660;157;218;128;land;false;plains;1
661;204;163;204;land;false;plains;1
662;160;131;231;land;false;plains;1
663;100;252;206;land;false;plains;1
664;247;217;166;land;true;plains;1
665;128;203;188;land;false;plains;1
666;215;146;207;land;false;desert;1
667;249;148;157;land;false;plains;1
668;109;227;250;land;false;plains;1
669;162;151;209;land;true;plains;1
670;160;130;235;land;false;plains;1
671;242;30;243;land;false;plains;1
672;243;177;206;land;false;plains;1
673;113;178;252;land;false;forest;1
674;108;247;231;land;false;plains;1
675;247;126;151;land;true;plains;1
676;119;227;244;land;false;mountain;1
677;136;216;231;land;false;forest;1
678;127;153;241;land;true;plains;1
679;173;161;235;land;false;plains;1
680;215;87;247;land;false;hills;1
681;211;245;154;land;false;plains;1
682;159;226;149;land;true;plains;1
683;234;94;242;land;true;plains;1
684;214;138;254;land;false;plains;1
685;189;244;113;land;false;plains;1
686;247;71;193;land;false;plains;1
687;250;216;162;land;false;mountain;1
688;220;112;254;land;false;plains;1
689;219;112;241;land;false;plains;1
690;243;181;97;land;true;plains;1
691;235;223;202;land;false;plains;1
692;124;228;166;land;false;forest;1
693;135;245;222;land;true;forest;1
694;247;234;220;land;true;jungle;1
695;191;168;224;land;true;plains;1
696;226;247;239;land;true;plains;1
697;162;144;211;land;true;plains;1
698;175;167;247;land;false;plains;1
699;247;86;172;land;true;plains;1
700;135;218;232;land;false;plains;1
701;110;232;185;land;false;plains;1
702;209;151;205;land;true;plains;1
703;185;118;247;land;false;plains;1
704;169;152;247;land;true;plains;1
705;188;152;233;land;false;plains;1
706;139;222;218;land;false;plains;1
707;227;132;254;land;false;plains;1
708;176;197;220;land;true;desert;1
709;241;131;221;land;true;marsh;1
710;152;123;228;land;true;plains;1
711;188;238;139;land;false;forest;1
712;171;150;240;land;true;jungle;1
713;100;195;226;land;false;marsh;1
714;216;248;252;land;false;desert;1
715;253;187;175;land;false;forest;1
716;206;149;245;land;false;forest;1
717;157;231;231;land;false;plains;1
718;155;184;174;land;false;plains;1
719;233;157;161;land;true;plains;1
720;193;154;191;land;true;plains;1
721;168;148;191;land;true;plains;1
722;101;244;225;land;false;desert;1
723;196;251;81;land;false;plains;1
724;199;220;83;land;false;plains;1
725;251;1;249;land;false;mountain;1
726;245;247;128;land;true;plains;1
727;213;208;127;land;false;forest;1
728;247;217;90;land;true;plains;1
729;232;189;197;land;false;plains;1
730;198;196;232;land;false;plains;1
731;245;111;161;land;false;plains;1
732;220;173;198;land;false;plains;1
733;199;143;185;land;false;plains;1
734;158;180;236;land;false;plains;1
735;61;217;235;land;true;plains;1
736;212;247;185;land;true;plains;1
737;216;164;134;land;false;plains;1
738;152;204;194;land;false;forest;1
739;221;235;210;land;true;hills;1
740;215;143;252;land;false;plains;1
741;119;254;240;land;false;desert;1
742;242;27;232;land;true;plains;1
743;154;165;240;land;false;plains;1
744;73;192;247;land;false;plains;1
745;126;157;251;land;false;forest;1
746;251;98;209;land;false;mountain;1
747;172;115;214;land;false;plains;1
748;101;180;254;land;true;plains;1
749;195;204;193;land;false;plains;1
750;94;183;239;land;true;plains;1
751;206;124;232;land;false;plains;1
752;188;237;189;land;false;urban;1
753;121;235;247;land;false;forest;1
754;129;150;224;land;true;plains;1
755;204;180;153;land;true;desert;1
756;230;205;203;land;true;plains;1
757;250;197;173;land;false;plains;1
758;252;195;126;land;true;plains;1
759;217;116;185;land;false;plains;1
760;156;247;175;land;false;plains;1
761;79;208;237;land;false;plains;1
762;183;137;222;land;true;forest;1
763;173;110;249;land;false;plains;1
764;234;156;145;land;false;marsh;1
765;147;186;202;land;false;desert;1
766;228;252;162;land;false;forest;1
767;140;243;193;land;false;plains;1
768;234;247;46;land;true;plains;1
769;206;248;125;land;true;mountain;1
770;142;196;187;land;true;desert;1
771;225;136;173;land;false;plains;1
772;245;241;100;land;false;plains;1
773;172;230;102;land;false;plains;1
774;235;186;186;land;false;plains;1
775;216;217;153;land;false;plains;1
776;220;233;184;land;true;plains;1
777;243;107;237;land;true;desert;1
778;250;162;232;land;false;plains;1
779;231;210;130;land;false;plains;1
780;193;200;249;land;false;plains;1
781;225;209;159;land;false;plains;1
782;89;214;240;land;false;mountain;1
783;139;162;211;land;false;plains;1
784;155;197;205;land;false;plains;1
785;127;247;215;land;true;plains;1
786;160;125;234;land;true;desert;1
787;246;155;131;land;true;plains;1
788;238;151;182;land;true;plains;1
789;251;222;146;land;false;plains;1
790;250;229;77;land;false;plains;1
791;217;171;235;land;false;plains;1
792;139;126;250;land;true;plains;1
793;151;165;252;land;false;plains;1
794;230;39;235;land;false;plains;1
795;40;253;221;land;true;plains;1
796;49;253;237;land;false;plains;1
797;134;145;251;land;true;mountain;1
798;250;117;134;land;false;plains;1
799;139;214;233;land;false;forest;1
800;171;201;174;land;true;forest;1
801;159;106;254;land;false;forest;1
802;239;59;243;land;false;plains;1
803;71;238;248;land;false;plains;1
804;228;86;205;land;true;plains;1
805;199;178;159;land;false;forest;1
806;233;245;104;land;false;forest;1
807;219;240;242;land;true;mountain;1
808;194;207;133;land;false;plains;1
809;232;112;244;land;true;plains;1
810;245;92;241;land;false;plains;1
811;188;113;253;land;true;plains;1
812;248;175;207;land;false;forest;1
813;235;238;53;land;false;plains;1
814;206;216;166;land;false;plains;1
815;254;159;107;land;false;plains;1
816;128;206;219;land;true;plains;1
817;226;45;253;land;true;plains;1
